Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.30014038,100.8522568,105.6027679,105.6989975,104.9601669,104.506813,104.2955017,99.13723755,99.27565002,99.93065643,100.5015106,101.473671,101.8206711,102.1401978,102.2795868,103.0582886,102.2422867,103.3083191,103.1582489,103.9748383,103.7624207,102.1676102,100.8108902,99.71071625,98.82263947,98.81199646,98.40927887,97.59349823,,
Djibouti,DJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,6.19742012,7.725560188,6.561880112,6.979529858,7.192609787,6.019989967,,,7.455699921,7.94343996,8.420550346,8.829950333,9.298680305,9.788339615,10.0172596,10.31058979,11.02904034,10.44402981,10.63064957,10.21918964,10.02867031,10.26506996,9.803230286,10.36203003,11.32859993,11.78083038,13.01109028,,14.33813953,14.04512024,15.9978199,16.80468941,,20.51652908,22.93004036,22.84099007,26.74171066,31.96120071,34.99409866,,40.86059189,43.86172867,45.25479889,46.17198181,46.76042175,48.11304855,47.84857941,51.45777893,51.97055054,54.68983078
Dominica,DMA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,71.41015625,70.77719116,69.7234726,71.98179626,71.02680969,66.67368317,68.31603241,,,,,77.13964844,,83.57904053,74.71278381,,,69.75361633,,,,,,,,,107.125679,111.5130615,111.4665909,112.6295166,114.3787918,107.7067108,103.2311478,98.49783325,95.71392059,92.69499207,92.27423859,88.90933228,89.13699341,,,90.72412872,94.25424194,,,,101.0598526,
Denmark,DNK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,92.95204163,,,,,,,96.22028351,98.66430664,102.2387009,104.7565689,104.6637192,104.543457,103.2215576,103.5036774,105.3736572,106.7963791,107.6892014,109.1126099,109.436142,109.5470276,110.1822815,111.5702286,114.3360596,117.8711777,120.4913483,,123.4757233,125.0952072,126.9876633,130.964035,126.2583923,126.4003067,123.5851898,124.0997162,119.9998398,118.758873,117.8412323,117.9756165,119.4968491,122.6990204,123.4057922,129.3380432,129.3281708,130.2518616,129.1194916,129.0774841,129.7455444,,
Dominican Republic,DOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,19.97768974,22.32085037,23.64633942,24.92774963,26.07471085,34.43878174,35.97380829,37.45634842,39.12617874,40.5458107,41.97542953,43.99496841,,54.2537384,,51.10549927,,,,,,,,42.64321899,44.15956879,,,54.94678879,56.67905045,60.05714035,,68.39630127,,69.46888733,71.14797974,,80.1211319,78.95231628,80.90466309,78.15454102,77.46867371,78.02393341,79.20436096,80.14460754,79.97901917,79.88292694,79.73947144,79.93869019,81.59329224,
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,11.56367016,12.14916039,13.61503983,14.84965992,16.13894081,18.51935005,21.65028954,25.48591995,28.15844917,30.23278046,32.35520935,35.41365051,38.71696854,42.09112167,45.29893112,49.65708923,52.16117096,53.22945023,59.94152069,59.41418839,57.86550903,57.57250977,57.70077896,58.72354126,58.66542816,58.98059082,59.51634979,,65.67749786,65.11698151,68.81997681,71.94891357,74.10385895,77.50798798,78.98921204,79.88452911,70.31385803,76.70108032,92.87783051,96.93727875,99.61434937,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.91095,34.33055,39.3232,43.34673,41.45075,42.3309,47.71182,49.85595,48.72551,46.06946,41.57026,38.65967,34.56913,32.88894,32.52118,33.8527,35.34212,37.5146,38.77845,39.02731,38.82586,40.51715,42.96199,45.23212,46.90538,50.28013,54.02429,56.56544,58.04977,59.08921,59.2349,59.30626,60.01558,61.97174,64.21045,65.88472,68.98818,73.6894,76.75551,79.80664,81.76824,82.75818,82.61008,83.3594,82.35638,82.43682,81.83611,82.47858,83.6866,84.82498,
Early-demographic dividend,EAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,25.18799,25.29938,26.04227,26.73767,27.29435,28.0817,28.75394,29.6457,30.42339,31.34112,32.44637,33.27936,34.71831,36.51959,37.64256,38.78196,39.86569,40.52143,40.90711,41.22204,42.30805,43.59036,44.88448,46.2346,47.07732,47.71244,48.26902,49.24839,49.3892,49.42987,50.73941,51.58976,53.25254,54.97322,56.16834,57.19536,58.45199,60.32951,61.77421,62.16833,64.40881,66.71945,68.62378,69.63703,72.56857,73.31022,74.40042,73.89806,74.88907,74.8815,
East Asia & Pacific,EAS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,29.96273,39.32848,43.98398,47.46505,45.99357,46.87117,51.67174,53.2575,51.97118,49.5888,45.50282,42.958,39.20473,37.6928,37.45606,38.80709,40.36228,42.49489,43.7102,44.02719,43.90701,45.58158,47.86276,49.97711,51.69776,54.85597,58.36153,58.86079,61.69653,62.47682,62.43759,62.3359,62.88593,64.64068,66.71591,68.32871,71.30537,75.77162,78.71408,81.66036,83.568,84.53324,84.48715,85.20859,84.27966,84.37353,83.78521,84.33863,85.22569,85.7146,
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,86.63411,86.61779,87.19302,87.55737,87.79016,88.12461,88.28409,88.49028,88.56008,88.35108,88.47262,88.18399,88.3944,88.64248,88.98962,89.54898,90.25337,90.29263,90.2862,89.82357,88.98944,88.06714,86.92389,85.66313,84.75653,85.50763,85.31631,85.35435,86.22445,87.53871,88.29504,90.55072,91.84887,92.40143,89.30496,86.82421,87.84039,88.61292,88.27465,87.007,89.08722,90.98809,91.90468,96.75386,98.01638,98.24747,98.84958,99.76172,99.63045,99.89004,
Europe & Central Asia,ECS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,81.45468,81.47152,82.15965,83.21755,84.26652,84.78028,85.35062,86.02666,86.37914,86.67935,87.01695,87.11395,87.55401,87.98617,88.35379,89.01173,90.2246,90.71006,90.92617,91.04749,90.96463,90.817,90.90772,92.524,93.50733,93.91969,93.85688,93.62905,93.03858,93.84662,94.63657,96.32643,97.42089,97.91787,95.66922,95.26323,95.58943,95.98796,96.24686,95.74924,97.50881,98.05415,98.29162,103.818,104.3814,104.4761,104.7957,105.4276,105.0671,105.1883,
Ecuador,ECU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,25.50902939,27.50989914,29.94113922,32.62617111,35.66028976,39.46205139,42.55738831,44.76128006,46.96324921,49.49615097,52.64474106,54.94054031,56.70584869,53.90171051,57.46385956,57.40002823,57.83377838,58.45991135,,58.06027985,56.74729919,57.81060028,57.17087173,,,54.03868103,,56.25138092,57.73585129,57.70922852,58.03422165,59.09057999,58.69921875,59.36859131,62.00888062,64.27047729,65.84909058,,88.64425659,92.31842804,96.46614075,99.54315186,102.1120605,104.8615036,104.0310593,103.7501297,102.1983109,101.4356537,,
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,31.8671093,33.3326683,34.61235046,35.76522827,38.82822037,41.52756119,44.99526978,47.16305923,48.34590149,49.25862122,50.00867844,51.74034119,53.46636963,55.19810867,56.96723175,59.58398819,62.19229126,62.51599121,61.91323853,73.76138306,74.38530731,69.10591125,69.71463013,74.8970108,72.5748291,70.21562195,74.35726166,,80.30728912,81.98577881,83.27793121,82.71074677,82.43296051,81.85592651,,,,,67.15641022,68.90625,77.60144043,78.68850708,80.31903076,80.79741669,,85.14644623,86.71444702,87.91114044,89.48068237,
Euro area,EMU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,77.59813,77.65725,78.8499,80.74353,82.46419,83.05073,84.06558,85.18876,85.71082,86.28726,86.80277,86.86428,87.36271,88.03776,88.57332,89.39582,91.4011,92.40339,92.83746,93.48794,94.00119,95.57855,97.76992,101.5164,105.2476,105.7941,105.9584,105.3838,102.1559,101.6873,102.5541,103.7835,104.508,104.9271,104.282,106.1852,106.6956,106.4611,106.8814,106.9016,108.0985,108.5557,108.1183,108.6573,108.076,108.2292,108.1946,108.3914,108.5652,108.6211,
Eritrea,ERI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12659073,21.62748909,22.9883709,24.06595993,25.82224083,,30.90728951,34.55467987,34.51480103,35.42396927,36.05879974,36.67491913,40.3620491,42.51174164,41.60852051,44.91022873,49.02930069,51.99332809,55.62369156,59.33432007,59.88954926,58.9507103,51.82041931,,47.49213028,47.69710922,,
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,57.17034912,53.95922089,58.86410141,61.77270889,66.12088013,71.18139648,74.71398926,76.73753357,82.19494629,84.88784027,86.16172028,88.24690247,90.43952942,89.08952332,91.2808609,98.21990204,100.5796432,102.984642,103.9339523,101.0154114,103.0784683,105.2588501,109.6234283,112.2996597,114.1103973,117.5732193,115.1843109,106.0979614,107.8069,110.2659988,111.7833023,111.8552399,112.1522522,113.8304367,117.3422318,117.3375473,116.3560486,115.5262909,115.0287933,119.1159515,120.9332504,122.837532,123.1873016,123.3748703,124.9606628,126.1904602,126.0045013,126.1791534,,
Estonia,EST,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1173172,,,86.17292023,104.7041702,102.0963974,101.7950211,97.34484863,99.03697968,102.4453812,92.83760071,,94.37927246,93.71790314,93.82781219,94.95307159,97.68678284,97.67468262,100.0868988,102.7890778,103.1119003,103.2427292,102.2679291,102.7376175,105.2892609,107.3688278,107.8115692,108.1674194,108.4098969,111.0414276,115.014122,117.5200882,116.651741,,
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,3.807179928,4.103819847,4.533669949,4.974180222,,,,,,,,,,12.50146008,,13.0085001,14.08751965,15.32511997,15.26743984,,13.92994022,12.17512035,10.83308029,10.45979023,10.49328995,10.8604002,,,12.41506004,13.53886986,16.44326019,18.74282074,19.70783997,22.19964027,25.10318947,29.22883987,32.29912186,33.40739059,33.59592819,34.83549118,36.00415039,37.57714081,,,34.93946838,,,,,
European Union,EUU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,77.29682,77.32302,78.13318,79.75873,81.52055,82.23755,83.0991,84.20772,84.77008,85.39458,85.89408,86.27003,86.88349,87.43769,87.81631,88.55091,90.23726,91.10448,91.54708,92.16433,92.62901,93.15714,94.32819,98.51525,101.2157,101.5745,101.8731,101.5392,99.5606,99.92419,100.8632,102.0387,102.9368,103.1323,101.7508,103.3882,102.8621,102.7671,103.4227,103.7501,105.0828,104.3131,103.8723,110.2648,110.1928,110.1079,110.1465,110.5743,110.0254,110.0867,
Fragile and conflict affected situations,FCS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,14.88262,14.97523,15.66713,16.37896,16.94386,17.82085,18.58844,19.30197,20.36844,21.79672,22.88898,24.37092,25.64586,27.01027,28.28736,28.7757,28.54521,28.8219,28.56491,28.19015,27.3709,27.71311,27.62568,27.68519,28.13372,28.68454,28.83727,29.05193,29.34116,29.59455,30.808,32.05809,33.22419,35.2304,37.22563,37.81736,38.41338,38.34902,40.57429,42.48309,44.39235,45.37871,46.55003,48.46933,46.38052,47.13039,46.22836,46.6856,46.97909,,
Finland,FIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,101.6296463,105.6600189,106.031189,106.9897995,106.1354065,88.46202087,91.69902802,94.00215912,96.8010788,98.18283081,99.54627228,100.601799,100.9973984,103.8767776,104.8186874,105.6021423,105.8737335,108.1360931,111.0820465,114.4188766,116.2474213,119.4999924,116.3792801,117.1641769,115.3791733,115.7371292,117.5752487,117.4785995,120.4142303,124.5789337,127.1246338,128.7950745,131.5444946,110.7331314,111.7896881,111.455658,110.1139832,108.606781,107.4755478,107.5860596,108.0977707,108.2427597,144.2861176,146.4275665,150.0198669,152.1628571,153.9635773,154.8202362,,
Fiji,FJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,52.05128098,55.0124588,58.85145187,61.46775818,64.36342621,66.6292572,69.80973816,72.72025299,74.04051208,74.34761047,71.81298828,70.41152954,,71.24436188,71.68289948,69.73008728,71.44844055,73.50128937,,,,76.69986725,80.75202179,,,,,,78.76907349,78.34744263,78.35098267,79.0832901,82.38062286,86.09513092,90.89961243,,90.94644928,88.97927856,87.60511017,86.66223907,,91.31902313,89.88188934,,,,,,,,
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,74.23161316,77.9994812,81.18747711,85.48602295,83.59793854,81.79747772,82.56356049,81.97937775,82.21822357,82.69277191,82.92543793,83.65177917,85.09661865,86.95552063,88.63301086,89.6889267,90.96489716,92.09316254,93.83460236,96.06481934,100.6376266,104.5220718,105.3061295,113.7701035,113.9634399,112.5837402,111.5398407,110.5531693,105.7661819,105.5902176,104.5711136,103.1863403,102.7721024,102.2200165,106.7816772,106.9275208,106.6935272,106.4328384,106.2392273,106.424942,106.6106415,105.8135834,104.3766022,103.425827,103.3960419,103.3080978,103.7560806,104.1385574,,
Faroe Islands,FRO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,133.8379364,142.7790527,154.2794342,162.4834442,,166.1358948,162.9473572,,,,,,,,,,,,,,,,,,,,,,,,,,,82.35868073,83.08348846,,,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,14.52600956,16.32970047,20.12779045,23.78685951,27.6368103,28.7034893,28.8241806,31.13895988,29.62379074,29.09633064,30.62933922,30.2029705,31.38150978,33.38319016,34.97724152,37.84933853,37.28369141,38.70217896,37.07080078,,,,,38.77267075,41.40029144,49.02320862,49.5349884,,47.74785995,,52.33082962,53.08600998,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,76.49269104,76.99472046,77.37212372,81.98471832,82.16853333,82.4376297,82.39515686,81.77165985,81.38050079,80.77227783,80.95738983,81.96794891,83.22280121,83.45688629,83.59243774,83.98618317,83.69093323,83.3158493,83.39276123,84.36567688,87.55686951,91.07829285,101.0089493,102.6976395,103.1012878,102.0017929,99.82121277,98.94206238,101.1622086,101.8960114,101.7868271,102.7432785,102.0994034,104.6890411,105.4219666,98.24421692,97.19419861,98.33966064,100.1697693,102.9046783,93.76583099,91.55275726,123.7762909,126.3899002,124.5240021,,125.8518677,120.783577,,
Georgia,GEO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,109.0427094,,,,,115.2703705,,,,,96.09298706,89.35909271,78.17536926,75.99085236,73.75427246,75.8446579,79.6516571,,85.10201263,87.20838165,89.27214813,92.67044067,95.47133636,91.52776337,94.39134979,95.30055237,100.6181107,99.31736755,95.13452148,,,,97.43553925,97.45314789,99.35391235,100.9073486,103.3810577,105.9787216,106.2963486,
Ghana,GHA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,41.98027039,,38.72684097,36.08568954,34.63679123,34.42662048,34.51874161,34.28493881,34.37540817,35.72011948,36.21316147,35.37540817,36.12385941,36.31826019,35.24478149,35.6861496,35.75777817,37.93791962,34.20326996,35.04951859,,,,,35.66099167,,,,35.02909088,35.12860107,33.29822159,34.55868912,35.75915909,38.17576981,40.0338707,41.57841873,45.33240891,47.35398102,48.80281067,,55.57075882,56.44244003,67.76490784,64.06381989,67.90666962,68.90293884,69.00921631,71.31968689,74.67948914,
Gibraltar,GIB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,72.33870697,58.41743851,60.89049149,62.93069077,62.23342133,61.37905121,65.69316101,64.3740921,64.9495697,65.05203247,65.19078064,67.49725342,68.02822113,68.02086639,66.93846893,,,,,,,,,,,,,,83.53659058,92.45757294,99.4227066,,,,,,,84.88844299,84.23995972,,,,,,,110.5845184,117.4721222,,92.89405823,
Guinea,GIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,11.59115982,,,,,,14.15361023,15.34867001,15.35616016,15.84218025,15.67249966,14.74396038,14.6824398,14.80751991,14.92803001,13.28312016,11.44342041,,10.67469978,9.996450424,10.5665102,,12.42591,13.12248039,,13.96041012,,,14.01683998,,18.35310936,20.94878006,22.52856064,24.62866974,29.06084061,32.28936005,,33.88420868,,,37.60303116,37.80607986,,39.33396912,,,,,,
"Gambia, The",GMB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,7.607580185,8.067099571,8.297869682,9.631879807,9.615799904,10.0204401,11.1970396,11.29166985,11.65729046,12.45837021,13.03396988,13.74919033,15.56970024,17.43532944,18.54619026,17.87855911,16.72319031,15.93505955,16.34082985,16.87483025,17.71495056,18.20277977,20.85128975,21.04985046,23.69984055,23.32088089,,,,,,,,,,,,50.1135788,51.03165054,50.12894821,,,,,,,,,,
Guinea-Bissau,GNB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,5.469409943,5.212689877,,,,2.728630066,4.002369881,4.693260193,5.404109955,5.36303997,5.975679874,7.868979931,10.39101982,11.59465981,10.95328045,,7.018959999,5.74104023,6.412849903,,,,,,,,,,,18.08779907,,,,,32.01467896,34.16217041,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,13.39927959,,,,,12.04174995,,,,7.309299946,,,10.15460014,,,,,,,,,,27.18857956,24.21839905,,,,,23.36602974,23.4883709,22.02762032,22.74465942,,,26.07249069,,,,,,,,,,,,,,,
Greece,GRC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,60.9952507,65.36556244,66.9569397,68.94857025,70.41462708,73.44467163,75.64824677,77.03649139,77.48445129,79.78436279,80.3401413,83.57285309,80.43473816,84.43697357,86.32885742,88.54637909,91.32023621,91.76383972,92.24565887,91.35341644,91.68115234,92.96070862,89.62618256,90.37763214,89.7326889,89.69776917,89.10858917,88.96726227,88.35295105,87.81149292,92.35897064,97.81794739,95.55149841,95.86618805,100.8174896,100.7695236,98.19933319,,,106.317627,103.1835785,104.5624008,105.7672272,102.2894592,102.2004013,102.9568481,104.4962692,104.8778992,,
Grenada,GRD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,29.33227921,35.46575165,32.13491821,32.91225052,67.77458954,70.80757904,72.94287872,76.21965027,77.33660126,77.08622742,72.20826721,72.89821625,72.1993103,83.71587372,80.89118958,80.04515839,83.41816711,85.57675171,86.1832962,91.17874908,99.93865967,106.4887466,110.9144211,,,,,,,,,114.4450607,120.6266708,114.8671417,109.9535599,,123.0334396,120.7768326,109.4888306,116.7275696,,,111.5431595,112.1142273,111.7527008,115.1868591,114.4597015,120.1183395,,
Greenland,GRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,9.595549583,8.173299789,8.964159966,8.982469559,10.58207035,11.35776043,12.55029964,13.19919014,17.24439049,17.76745987,17.68668938,18.30624962,17.47735977,17.74191093,17.97941017,18.25362015,19.47714996,,,,,21.97772026,,23.53809929,24.46594048,24.69177055,24.44194984,24.53660011,24.97923088,26.66778946,30.38552094,32.67148972,35.805439,,39.48091125,41.50666046,43.33914185,44.99457169,45.73696136,47.51139069,52.33045959,52.81829834,53.12337112,53.19881058,52.61470032,54.1973381,53.43598938,52.83509827,52.72243118,51.14957809,
Guam,GUM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,64.11937714,68.45481873,70.62899017,70.32346344,,76.09024811,,,,,,,,64.20259094,68.36952209,74.97527313,77.24011993,,,,,,,,,,,,81.50863647,,101.6727066,,90.09001923,,89.20540619,,83.78015137,84.16893768,87.08548737,90.14077759,97.29608154,97.72779083,,,,,,,,
High income,HIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,71.99268,76.96093,78.17882,79.19794,80.45277,81.11738,81.98797,82.93415,83.48891,82.59368,85.98182,86.384,87.56938,88.3139,89.28324,89.69853,91.01784,91.62923,91.56569,91.66563,91.716,92.55614,93.79377,96.40265,98.7055,98.8608,99.30779,95.67595,98.14751,97.80774,98.32478,99.28482,99.62928,100.0506,99.46002,100.2822,99.936,99.91815,100.2516,100.6537,101.4359,101.6283,101.9848,105.1325,105.4786,105.9662,106.2585,106.3976,105.9274,104.797,
"Hong Kong SAR, China",HKG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,36.39310837,37.60176086,39.40584183,41.85237122,45.54330826,48.06523132,51.20724106,54.92786026,59.11674118,61.61357117,64.31072235,66.69004822,69.05296326,70.935112,73.05394745,73.36412811,74.16330719,74.53211212,,,,,,,,81.78043365,,,,,80.19281006,79.90216064,79.91792297,81.17520905,82.32208252,82.74578857,84.67027283,86.02472687,86.90379333,88.03878021,86.59143066,107.1294708,101.4109116,101.3974762,102.2444611,103.5592804,105.3491898,107.4897919,107.7402802,
Honduras,HND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,12.55650043,14.52163029,15.60776043,,18.66962051,15.46718025,16.73295021,24.01766014,27.27148056,26.87482071,29.56397057,,32.12543869,32.92990112,33.52030945,36.4597702,34.61175919,,,,,31.97229004,,31.41967964,,,,,,,,,,,,,58.28580093,60.15356064,60.01845932,,65.83473969,65.23800659,63.8839798,61.58757019,49.48023987,50.7145195,51.82078171,52.1789093,,66.24089813,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,11.5175,11.59051,11.97989,12.24401,12.41209,13.00439,13.55765,14.32648,15.03143,15.79312,16.64288,17.36439,17.75253,18.23756,18.42014,18.36674,18.31305,18.40365,18.82294,18.48799,18.39109,18.57606,18.44332,18.46143,18.87343,19.41901,19.51082,19.64373,20.45888,21.13429,21.70286,22.80047,23.79785,24.83796,26.35532,27.79347,29.48811,31.11202,33.08445,34.72891,36.46486,37.65446,38.784,39.8321,40.16013,40.32461,40.5532,40.90608,41.39742,41.69537,
Croatia,HRV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.73387146,84.28894043,81.93170166,81.6505127,82.667099,84.03874969,85.36862183,85.52604675,85.76423645,86.86821747,88.3447876,,93.17102814,94.93425751,96.6008606,98.37135315,99.84745789,99.90100098,99.19125366,98.91718292,99.34799194,98.70237732,98.65386963,98.87110901,99.40242004,100.0797729,,
Haiti,HTI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,11.42016029,12.13481045,13.07279015,13.17298985,15.48005962,17.52500916,,17.92149925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,74.06748199,72.62033844,72.63635254,72.06758118,73.26029968,75.14884186,77.19658661,79.755867,82.95211029,85.00595856,86.39122009,87.44619751,86.90783691,86.01519775,86.51557922,88.55697632,88.99893951,89.35170746,88.68589783,87.28816986,85.17710114,83.2844162,,88.51959229,89.10827637,91.41068268,94.73255157,91.32131195,93.90972137,96.13126373,98.45054626,100.0939178,102.2166595,95.95343781,96.2646637,96.09008789,96.16716003,96.04280853,96.24977112,97.08148956,96.79927063,98.06066132,104.7153473,104.1899109,103.0306168,102.7139511,103.4899597,103.9211578,,
IBRD only,IBD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,35.18515,37.69616,40.21869,42.12619,42.21803,42.90641,45.32871,46.83514,46.70644,48.49566,46.6332,45.53028,43.95899,43.69408,44.03732,42.48647,46.52986,47.79314,48.6594,49.04635,49.98476,51.4827,53.24683,55.02062,56.14945,57.60424,59.24555,60.61059,61.20732,61.46253,62.29159,62.5955,63.63101,64.85089,66.15481,67.44843,69.01268,71.53248,73.85186,74.83525,77.0589,78.88541,79.85865,81.16017,82.88904,82.87645,83.272,82.92459,83.79868,84.06034,
IDA & IBRD total,IBT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,31.79442,33.7994,35.84949,37.42046,37.48951,38.08618,40.04171,41.53762,41.73328,43.2782,41.95352,41.07831,40.03585,40.03455,40.42609,39.21531,42.43792,43.44266,44.04591,44.20822,44.79297,46.05313,47.47266,48.7796,49.62713,50.81422,52.05659,53.14641,53.68092,53.95344,54.75304,55.22702,56.23423,57.34264,58.50067,59.44873,60.79731,62.64123,64.41984,65.316,67.12872,68.49638,69.40442,70.68799,71.59193,71.68834,71.95572,71.62346,72.40063,72.56001,
IDA total,IDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,18.35814,18.55846,18.91654,19.38031,19.48555,19.8274,19.98627,20.30773,20.77822,21.20547,22.22358,22.37753,23.44984,24.65162,25.45836,25.86878,25.64906,25.91956,25.89019,25.61537,25.40103,26.35039,27.05295,27.19515,27.56677,28.26453,28.55447,28.91253,29.51813,30.01653,30.76719,31.8546,32.90124,34.09621,35.22764,35.86249,37.40764,38.28189,39.5756,41.07792,42.66294,43.61744,44.90052,46.60781,46.06382,46.93442,47.3963,47.38194,48.30385,48.56943,
IDA blend,IDB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,19.59315,20.04954,20.63209,21.29709,21.80144,22.52842,22.85532,23.08127,23.61182,23.64452,24.82205,26.05997,27.5653,29.54231,31.36995,32.67344,32.35657,32.72294,32.19239,31.7053,31.77267,32.98171,33.92746,33.2924,32.8689,32.60892,32.12228,31.81303,31.49457,31.19747,31.52417,32.61164,33.18971,34.13246,36.15668,36.47787,38.56418,39.32452,40.9768,42.32687,44.17304,45.03394,46.27915,49.62746,46.99576,48.3491,47.39914,47.15572,48.13094,48.6974,
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,18.21685028,18.58095932,18.6744709,19.00094986,19.57959938,21.07662964,21.84816933,22.5908699,24.02809906,,,28.35577965,30.53544044,34.04795837,34.30062103,,41.89925003,47.39434052,49.34970093,49.19266129,46.59009171,44.81515884,44.06684113,43.72927094,44.75057983,47.57899857,50.34727097,54.08287048,54.32743073,54.40660858,55.07712173,55.5403595,57.16159058,60.14321899,61.86724091,60.15428925,62.64102936,70.54091644,69.65622711,74.6276474,76.42624664,79.11447906,80.45233154,82.63764191,82.68238068,86.12274933,84.95211792,87.05921936,88.91017151,,
